obj,src,value
Saloum Delta,www.researchgate.net,Senegal
Saloum Delta,www.expedia.com.au,Senegal
Saloum Delta,wow.wetlands.org,Senegal
Saloum Delta,en.wikipedia.org,Niger
Saloum Delta,en.senegal-authentique.com,Senegal
"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",whc.unesco.org,Senegal
"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",africanworldheritagesites.org,Senegal
"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",www.worldheritagesite.org,Senegal
"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",www.travelandleisure.com,Senegal
"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",www.pinterest.com,Senegal
"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",touristicattractions.com,Senegal
Stari Ras and Sopoćani,en.wikipedia.org,Republic of Serbia
Stari Ras and Sopoćani,www.tripadvisor.com,Vicinity of Novi Pazar
Stari Ras and Sopoćani,www.gounesco.com,Republic of Serbia
Stari Ras and Sopoćani,wiki.du.se,Republic of Serbia
Stari Ras and Sopoćani,heindorffhus.motivsamler.dk,Republic of Serbia
Studenica Monastery,en.wikipedia.org,Village of Studenica
Studenica Monastery,wikivisually.com,Village of Studenica
Studenica Monastery,ras.gov.rs,Commune of Kraljevo
Studenica Monastery,www.kraljevo.org,Village of Studenica
Studenica Monastery,www.ratebeer.com,Village of Studenica
Studenica Monastery,www.airbnb.com,Vicinity of Novi Pazar
Medieval Monuments in Kosovo,en.wikipedia.org,Autonomous province of Kosovo
Medieval Monuments in Kosovo,www.wikiomni.com,Serbia
Medieval Monuments in Kosovo,www.worldheritagesite.org,Serbia
Medieval Monuments in Kosovo,everything-everywhere.com,Autonomous province of Kosovo
Medieval Monuments in Kosovo,www.tripadvisor.com,Europe and North America
Medieval Monuments in Kosovo,toplocalplaces.com,Autonomous province of Kosovo
"Gamzigrad-Romuliana, Palace of Galerius",whc.unesco.org,City of Galle
"Gamzigrad-Romuliana, Palace of Galerius",www.atlasobscura.com,Serbia
"Gamzigrad-Romuliana, Palace of Galerius",www.worldheritagesite.org,Serbia
Aldabra Atoll,www.seychellesprestige.com,Seychelles
Aldabra Atoll,whc.unesco.org,Seychelles
Aldabra Atoll,www.researchgate.net,State of Goa
Aldabra Atoll,infogalactic.com,Seychelles
Aldabra Atoll,link.springer.com,Seychelles
Aldabra Atoll,www.revolvy.com,Seychelles
Aldabra Atoll,www.seychellesnewsagency.com,Seychelles
Vallée de Mai Nature Reserve,www.facebook.com,South central part of the island
Vallée de Mai Nature Reserve,www.sif.sc,Seychelles
Vallée de Mai Nature Reserve,www.seychellesprestige.com,South central part of the island
Vallée de Mai Nature Reserve,www.tripadvisor.com,Praslin Island
Vallée de Mai Nature Reserve,www.worldheritagesite.org,Seychelles
Vallée de Mai Nature Reserve,meros.org,Seychelles
Vallée de Mai Nature Reserve,www.cntraveller.com,Seychelles
Singapore Botanic Gardens,www.singpost.com,Singapore
Singapore Botanic Gardens,www.tripadvisor.com.sg,Singapore
Singapore Botanic Gardens,www.tripadvisor.com.au,Singapore
Singapore Botanic Gardens,www.mapquest.com,Singapore
Singapore Botanic Gardens,www.tripadvisor.co.uk,Singapore
Vlkolínec,whc.unesco.org,Wallonia Region
Vlkolínec,pee.place,Ružomberok District
Vlkolínec,slovakia.travel,Slovakia
Vlkolínec,www.ngccoin.com,Slovakia
Vlkolínec,www.facebook.com,Liverpool
Vlkolínec,www.airbnb.ca,Vienna
"Levoča, Spišský Hrad and the Associated Cultural Monuments",en.wikipedia.org,Slovakia
"Levoča, Spišský Hrad and the Associated Cultural Monuments",dictionnaire.sensagent.leparisien.fr,Slovakia
"Levoča, Spišský Hrad and the Associated Cultural Monuments",www.centraleuropetour.com,Central Province
"Levoča, Spišský Hrad and the Associated Cultural Monuments",world-heritage-channel.com,Central Province
"Levoča, Spišský Hrad and the Associated Cultural Monuments",www.mostbeautifulplaces.net,Slovakia
iSimangaliso Wetland Park,www.asl-foundation.org,South Africa
iSimangaliso Wetland Park,www.thebridgeapartments.co.za,southwestern region of St Lucia
iSimangaliso Wetland Park,www.lidikolodge.co.za,southwestern region of St Lucia
iSimangaliso Wetland Park,www.safarinow.com,South Africa
iSimangaliso Wetland Park,www.telegraph.co.uk,South Africa
iSimangaliso Wetland Park,southcoastherald.co.za,Mozambique
Robben Island,www.answers.com,South Africa
Robben Island,sahra.org.za,South Africa
Robben Island,web.mnstate.edu,Canada
Robben Island,www.tandfonline.com,South Africa
Robben Island,www.floraldeliveries.co.za,Western Cape Province
Richtersveld Cultural and Botanical Landscape,africanworldheritagesites.org,South Africa
Richtersveld Cultural and Botanical Landscape,whc.unesco.org,City of Galle
Richtersveld Cultural and Botanical Landscape,www.sahra.org.za,South Africa
Richtersveld Cultural and Botanical Landscape,pathfinda.com,Northern Cape
Richtersveld Cultural and Botanical Landscape,www.portfoliocollection.com,Northern Cape
Richtersveld Cultural and Botanical Landscape,www.southafrica.net,South Africa
Cape Floral Region Protected Areas,en.wikipedia.org,South Africa
Cape Floral Region Protected Areas,www.sahistory.org.za,South Africa
Cape Floral Region Protected Areas,www.30degreessouth.co.za,South Africa
Cape Floral Region Protected Areas,www.brandsouthafrica.com,South Africa
Cape Floral Region Protected Areas,www.protectedplanet.net,South Africa
Mapungubwe Cultural Landscape,www.sanparks.org,South Africa
Mapungubwe Cultural Landscape,www.mistra.org.za,South Africa
Mapungubwe Cultural Landscape,www.researchgate.net,South Province
Mapungubwe Cultural Landscape,es.scribd.com,Zimbabwe
Historic Centre of Cordoba,en.wikipedia.org,Europe and North America
Historic Centre of Cordoba,www.spainisculture.com,Province of Cordoba
Historic Centre of Cordoba,www.tripadvisor.com,Province of Cordoba
Historic Centre of Cordoba,www.triphobo.com,Province of Cordoba
Historic Centre of Cordoba,www.tripadvisor.ca,Province of Cordoba
"Alhambra, Generalife and Albayzín, Granada",en.wikipedia.org,Province of Granada
"Alhambra, Generalife and Albayzín, Granada",www.alhambra-patronato.es,Province of Granada
"Alhambra, Generalife and Albayzín, Granada",whc.unesco.org,Spain
"Alhambra, Generalife and Albayzín, Granada",prezi.com,Province of Granada
"Alhambra, Generalife and Albayzín, Granada",www.granadatravel.com,Province of Granada
"Alhambra, Generalife and Albayzín, Granada",www.youtube.com,Province of Granada
"Alhambra, Generalife and Albayzín, Granada",www.wikidata.org,Province of Granada
Santiago de Compostela (Old Town),en.wikipedia.org,Autonomous Community of Galicia
Santiago de Compostela (Old Town),www.agoda.com,Spain
Santiago de Compostela (Old Town),www.donquijote.org,Spain
Santiago de Compostela (Old Town),www.neststylesantiago.com,Spain
Santiago de Compostela (Old Town),www.booking.com,Spain
Santiago de Compostela (Old Town),whc.unesco.org,City of Galle
Santiago de Compostela (Old Town),www.google.com,Autonomous Community of Galicia
Historic City of Toledo,whc.unesco.org,Province of Cordoba
Historic City of Toledo,en.wikipedia.org,Province of Toledo
Historic City of Toledo,toledo.oh.gov,Province of Toledo
Historic City of Toledo,www.mapquest.com,Province of Toledo
Historic City of Toledo,www.facebook.com,California
Historic City of Toledo,go-toledo.com,Province of Toledo
Historic City of Toledo,www.toledolibrary.org,Province of Toledo
Garajonay National Park,en.wikipedia.org,Canary Islands
Garajonay National Park,www.spainisculture.com,Spain
Garajonay National Park,usatoday30.usatoday.com,Island of La Gomera
Garajonay National Park,www.janetanscombe.com,Island of La Gomera
Garajonay National Park,relocatecanaries.com,South central part of the island
Garajonay National Park,www.naturetrek.co.uk,Canary Islands
Old City of Salamanca,en.wikipedia.org,Province of Salamanca
Old City of Salamanca,whc.unesco.org,Province of Salamanca
Old City of Salamanca,www.spain.info,Autonomous Community of Castile-Leon
Old City of Salamanca,wikitravel.org,Province of Salamanca
Old City of Salamanca,www.shutterstock.com,Province of Salamanca
Old City of Salamanca,www.hoteles-silken.com,Province of Salamanca
Old City of Salamanca,www.mapquest.com,Province of Salamanca
Old City of Salamanca,www.booking.com,Province of Salamanca
Old City of Salamanca,www.tripadvisor.com,Province of Salamanca
"Ibiza, Biodiversity and Culture",www.thesalmons.org,South central part of the island
"Ibiza, Biodiversity and Culture",www.spainisculture.com,Spain
"Ibiza, Biodiversity and Culture",whc.unesco.org,City of Galle
"Ibiza, Biodiversity and Culture",en.wikipedia.org,Southern Province
"Ibiza, Biodiversity and Culture",www.donquijote.org,South central part of the island
"Ibiza, Biodiversity and Culture",www.informea.org,Spain
"Ibiza, Biodiversity and Culture",www.ovpm.org,Southern Province
Poblet Monastery,www.spainisculture.com,Autonomous Community of Catalonia
Poblet Monastery,en.wikipedia.org,Province of A Coruña
Poblet Monastery,www.barcelona-tourist-guide.com,Province of Barcelona
Poblet Monastery,www.wine.com,Autonomous Community of Catalonia
Poblet Monastery,www.tripadvisor.com.au,Province of Barcelona
Poblet Monastery,www.easytobook.com,Province of  Tarragona
Renaissance Monumental Ensembles of Úbeda and Baeza,en.wikipedia.org,Spain
Renaissance Monumental Ensembles of Úbeda and Baeza,www.spainisculture.com,Spain
Renaissance Monumental Ensembles of Úbeda and Baeza,www.youtube.com,Spain
Renaissance Monumental Ensembles of Úbeda and Baeza,bmwunstoppable.com,Spain
Renaissance Monumental Ensembles of Úbeda and Baeza,heindorffhus.motivsamler.dk,Spain
Archaeological Ensemble of Mérida,whc.unesco.org,Spain
Archaeological Ensemble of Mérida,www.greatphotos.eu,Spain
Archaeological Ensemble of Mérida,www.werelderfgoedfotos.nl,Province of Cordoba
Royal Monastery of Santa María de Guadalupe,en.wikipedia.org,Spain
Royal Monastery of Santa María de Guadalupe,www.spainisculture.com,Autonomous Community of Extremadura
Royal Monastery of Santa María de Guadalupe,www.wikidata.org,Spain
Royal Monastery of Santa María de Guadalupe,stfrancis.clas.asu.edu,Autonomous Community of Extremadura
Royal Monastery of Santa María de Guadalupe,www.gcatholic.org,Province of Cáceres
Historic Walled Town of Cuenca,whc.unesco.org,Province of Cordoba
Historic Walled Town of Cuenca,en.wikipedia.org,Province of Cuenca
Historic Walled Town of Cuenca,www.unesco.org,Province of Cuenca
Historic Walled Town of Cuenca,www.tripadvisor.com,Province of Cuenca
Historic Walled Town of Cuenca,www.tripadvisor.ca,Province of Cuenca
Historic Walled Town of Cuenca,www.worldheritagesite.org,Spain
Historic Walled Town of Cuenca,www.gounesco.com,Democratic People's Republic of Korea
Las Médulas,en.wikipedia.org,Autonomous Community of Galicia
Las Médulas,www.spainisculture.com,Spain
Las Médulas,www.caminodesantiago.me,France
Las Médulas,www.natureworldnews.com,Spain
Las Médulas,military.wikia.com,Province of Rome
Archaeological Ensemble of Tárraco,en.wikipedia.org,Europe and North America
Archaeological Ensemble of Tárraco,whc.unesco.org,City of Galle
Archaeological Ensemble of Tárraco,gibspain.com,Province of Tarragona
Archaeological Ensemble of Tárraco,www.werelderfgoedfotos.nl,Province of Tarragona
San Cristóbal de La Laguna,www.spainisculture.com,Santa Cruz
San Cristóbal de La Laguna,en.wikipedia.org,Distric of Cristobal
San Cristóbal de La Laguna,www.wikidata.org,Spain
San Cristóbal de La Laguna,www.minube.net,Distric of Cristobal
Palmeral of Elche,www.spainisculture.com,Autonomous Community of Valencia
Palmeral of Elche,palmeralofelche.blogspot.com,Hue
Palmeral of Elche,www.agoda.com,Spain
Palmeral of Elche,www.cult.gva.es,Africa
Palmeral of Elche,www.tripadvisor.com,Spain
Palmeral of Elche,sg.hotels.com,Hue
Palmeral of Elche,huerto-del-cura-hotel-elche.hotelmix.co.uk,Spain
Roman Walls of Lugo,www.spainisculture.com,Autonomous Community of Galicia
Roman Walls of Lugo,en.wikipedia.org,Spain
Roman Walls of Lugo,whc.unesco.org,Province of Lugo
Roman Walls of Lugo,www.tripadvisor.com,Province of Lugo
Roman Walls of Lugo,www.archdaily.com,Province of Lugo
Roman Walls of Lugo,www.atlasobscura.com,Spain
Roman Walls of Lugo,galiciaguide.com,Autonomous Community of Galicia
Catalan Romanesque Churches of the Vall de Boí,en.wikipedia.org,Province of Barcelona
Catalan Romanesque Churches of the Vall de Boí,www.wikidata.org,Spain
Catalan Romanesque Churches of the Vall de Boí,whc.unesco.org,City of Galle
Catalan Romanesque Churches of the Vall de Boí,www.tripadvisor.com,Autonomous Community of Catalonia
Catalan Romanesque Churches of the Vall de Boí,www.spainisculture.com,Province of Lleida
Archaeological Site of Atapuerca,www.spainisculture.com,Province of Burgos
Archaeological Site of Atapuerca,www.britannica.com,Province of Burgos
Archaeological Site of Atapuerca,whc.unesco.org,City of Galle
Archaeological Site of Atapuerca,www.spain.info,Province of Burgos
Archaeological Site of Atapuerca,www.revolvy.com,Europe and North America
Archaeological Site of Atapuerca,en.wikipedia.org,Province of Burgos
Archaeological Site of Atapuerca,www.efossils.org,Hue
Vizcaya Bridge,www.spainisculture.com,Basque Country
Vizcaya Bridge,en.wikipedia.org,Province of Seville
Vizcaya Bridge,www.spain.info,Basque Country
Vizcaya Bridge,bellamarportugalete.com,Portugal
Teide National Park,www.spainisculture.com,Spain
Teide National Park,en.wikipedia.org,Island of La Gomera
Teide National Park,realtytenerife.com,Canary Islands
Teide National Park,www.worldatlas.com,Canary Islands
Teide National Park,www.blueseahotels.com,Spain
Old Town of Ávila with its Extra-Muros Churches,whc.unesco.org,City of Galle
Old Town of Ávila with its Extra-Muros Churches,www.google.com,Spain
Old Town of Ávila with its Extra-Muros Churches,www.worldheritagesite.org,Province of Ávila
Old Town of Ávila with its Extra-Muros Churches,maps.google.com.mx,Spain
Old Town of Ávila with its Extra-Muros Churches,www.gounesco.com,Province of Ávila
Old Town of Ávila with its Extra-Muros Churches,en.wikipedia.org,Spain
Old Town of Ávila with its Extra-Muros Churches,www.tes.com,Spain
Tower of Hercules,en.wikipedia.org,Autonomous Community of Galicia
Tower of Hercules,www.spainisculture.com,Province of A Coruña
Tower of Hercules,www.puertocoruna.com,South central part of the island
Tower of Hercules,torredeherculesacoruna.com,South central part of the island
Tower of Hercules,www.royalcaribbean.com,Latin America and the Caribbean
Tower of Hercules,www.shutterstock.com,Spain
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",whc.unesco.org,Province of Barcelona
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",en.wikipedia.org,Province of Barcelona
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",www.donquijote.org,Province of Barcelona
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",www.youtube.com,Province of Barcelona
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",www.flickr.com,Province of Barcelona
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",www.tripadvisor.com,Province of Barcelona
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",barcelona.de,Province of Barcelona
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",www.palaumusica.cat,Province of Barcelona
"Palau de la Música Catalana and Hospital de Sant Pau, Barcelona",www.worldheritagesite.org,Province of Barcelona
"Cathedral, Alcázar and Archivo de Indias in Seville",whc.unesco.org,Province of Seville
"Cathedral, Alcázar and Archivo de Indias in Seville",en.wikipedia.org,Province of Seville
"Cathedral, Alcázar and Archivo de Indias in Seville",www.spainisculture.com,Province of Seville
"Cathedral, Alcázar and Archivo de Indias in Seville",www.gounesco.com,Province of Seville
"Cathedral, Alcázar and Archivo de Indias in Seville",prezi.com,India
"Cathedral, Alcázar and Archivo de Indias in Seville",heindorffhus.motivsamler.dk,Province of Seville
"Cathedral, Alcázar and Archivo de Indias in Seville",www.youtube.com,Province of Seville
"Cathedral, Alcázar and Archivo de Indias in Seville",tochostels.com,Province of Seville
Cultural Landscape of the Serra de Tramuntana,en.wikipedia.org,Spain
Cultural Landscape of the Serra de Tramuntana,www.spain.info,Balearic Islands
Cultural Landscape of the Serra de Tramuntana,www.spainisculture.com,Spain
Cultural Landscape of the Serra de Tramuntana,www.gounesco.com,South central part of the island
Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain ,whc.unesco.org,Northern Region
Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain ,www.caminoadventures.com,Northern Region
Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain ,www.caminoguides.com,France
Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain ,en.wikipedia.org,Northern Region
Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain ,www.csj.org.uk,Spain
Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain ,www.footprinttravelguides.com,Northern Region
Burgos Cathedral,www.spainisculture.com,Autonomous Community of Castile-Leon
Burgos Cathedral,www.booking.com,Province of Burgos
Burgos Cathedral,en.wikipedia.org,Province of Salamanca
Burgos Cathedral,www.theartblog.org,Province of Burgos
Burgos Cathedral,www.totallyspaintravel.com,Province of Seville
Burgos Cathedral,www.tripadvisor.com,Central District
Burgos Cathedral,www.educa.madrid.org,Province of Burgos
Antequera Dolmens Site,www.spainisculture.com,Autonomous Community of Andalusia
Antequera Dolmens Site,www.academia.edu,Spain
Antequera Dolmens Site,www.researchgate.net,Spain
Antequera Dolmens Site,forum.postcrossing.com,Europe and North America
Antequera Dolmens Site,trip-n-travel.com,Autonomous Community of Andalusia
Antequera Dolmens Site,en.wikipedia.org,Province of Seville
Antequera Dolmens Site,blog.andalucia.com,Province of Granada
Old Town of Segovia and its Aqueduct,whc.unesco.org,Province of Segovia
Old Town of Segovia and its Aqueduct,en.wikipedia.org,Province of Segovia
Old Town of Segovia and its Aqueduct,www.google.com,Province of Segovia
Old Town of Segovia and its Aqueduct,www.youtube.com,Province of Segovia
Old Town of Segovia and its Aqueduct,heindorffhus.motivsamler.dk,Province of Segovia
Old Town of Segovia and its Aqueduct,www.trip.com,Province of Segovia
Old Town of Segovia and its Aqueduct,www.worldheritagesite.org,Province of Segovia
Old Town of Segovia and its Aqueduct,maps.google.com,Province of Segovia
Old Town of Segovia and its Aqueduct,www.unesco.org,Central Province
Old Town of Cáceres,www.tripadvisor.com,Spain
Old Town of Cáceres,en.wikipedia.org,Province of Cáceres
Old Town of Cáceres,www.historvius.com,Spain
Old Town of Cáceres,www.gounesco.com,Spain
Old Town of Cáceres,www.spainisculture.com,Autonomous Community of Extremadura
Sacred City of Anuradhapura,en.wikipedia.org,Anuradhapura District
Sacred City of Anuradhapura,www.youtube.com,Anuradhapura District
Sacred City of Anuradhapura,www.trips365.com,Anuradhapura District
Sacred City of Anuradhapura,srilankatraveldirectory.com,Central Province
Sacred City of Anuradhapura,mysrilankaholidays.com,Anuradhapura District
Sacred City of Anuradhapura,whc.unesco.org,Polonnaruva District
Sacred City of Anuradhapura,www.seetheworldinmyeyes.com,Anuradhapura District
Sacred City of Anuradhapura,www.worldheritagesite.org,Sri Lanka
Ancient City of Polonnaruwa,whc.unesco.org,North Central Province
Ancient City of Polonnaruwa,www.roughguides.com,Sri Lanka
Ancient City of Polonnaruwa,www.traveljournals.net,Sri Lanka
Ancient City of Polonnaruwa,www.trips365.com,Sri Lanka
Ancient City of Sigiriya,en.wikipedia.org,Asia and the Pacific
Ancient City of Sigiriya,archaeology-travel.com,Sri Lanka
Ancient City of Sigiriya,whc.unesco.org,City of Galle
Ancient City of Sigiriya,bittenbythetravelbug.com,Sri Lanka
Ancient City of Sigiriya,www.kumaratourssrilanka.com,Anuradhapura District
Ancient City of Sigiriya,www.worldheritagesite.org,Sri Lanka
Ancient City of Sigiriya,www.lunaticoutpost.com,Sri Lanka
Ancient City of Sigiriya,www.youtube.com,Sri Lanka
Ancient City of Sigiriya,www.timetravelturtle.com,Sri Lanka
Sacred City of Kandy,en.wikipedia.org,Sri Lanka
Sacred City of Kandy,www.ourplaceworldheritage.com,New Zealand
Sacred City of Kandy,srilankaaroseholidays.com,Mali
Sacred City of Kandy,www.kumaratourssrilanka.com,Sri Lanka
Sacred City of Kandy,www.worldheritagesite.org,Sri Lanka
Sacred City of Kandy,www.onceinalifetimejourney.com,Sri Lanka
Sacred City of Kandy,www.trulysrilanka.com,Sri Lanka
Old Town of Galle and its Fortifications,en.wikipedia.org,City of Galle
Old Town of Galle and its Fortifications,whc.unesco.org,City of Galle
Old Town of Galle and its Fortifications,www.tripadvisor.co.kr,City of Galle
Old Town of Galle and its Fortifications,www.tripadvisor.com,Sri Lanka
Old Town of Galle and its Fortifications,www.kumaratourssrilanka.com,Europe and North America
Old Town of Galle and its Fortifications,www.tripadvisor.co.uk,City of Galle
Old Town of Galle and its Fortifications,www.worldheritagesite.org,Europe and North America
Old Town of Galle and its Fortifications,www.gounesco.com,City of Galle
Old Town of Galle and its Fortifications,destinationsrilanka.travel,City of Galle
Golden Temple of Dambulla,whc.unesco.org,City of Galle
Golden Temple of Dambulla,www.srilankaview.com,Sri Lanka
Golden Temple of Dambulla,srilanka.travel,Sri Lanka
Golden Temple of Dambulla,en.wikipedia.org,Sri Lanka
Golden Temple of Dambulla,www.youtube.com,Sri Lanka
Golden Temple of Dambulla,www.tripadvisor.co.uk,Sri Lanka
Golden Temple of Dambulla,www.tripadvisor.com,Sri Lanka
Central Highlands of Sri Lanka,en.wikipedia.org,Sri Lanka
Central Highlands of Sri Lanka,mysrilankaholidays.com,Sri Lanka
Central Highlands of Sri Lanka,www.srilankavacationtours.com,Anuradhapura District
Central Highlands of Sri Lanka,whc.unesco.org,Sri Lanka
Central Highlands of Sri Lanka,www.wikidata.org,Sri Lanka
Central Highlands of Sri Lanka,www.srilanka.travel,Sri Lanka
Central Highlands of Sri Lanka,www.walkerstours.com,Sri Lanka
Central Highlands of Sri Lanka,infogalactic.com,Sri Lanka
Gebel Barkal and the Sites of the Napatan Region,en.wikipedia.org,Arab States
Gebel Barkal and the Sites of the Napatan Region,africanworldheritagesites.org,Africa
Gebel Barkal and the Sites of the Napatan Region,whc.unesco.org,City of Galle
Archaeological Sites of the Island of Meroe,africanworldheritagesites.org,Africa
Archaeological Sites of the Island of Meroe,whc.unesco.org,Africa
Archaeological Sites of the Island of Meroe,world-heritage-channel.com,province of Meroe
Archaeological Sites of the Island of Meroe,www.worldheritagesite.org,province of Meroe
Archaeological Sites of the Island of Meroe,www.informea.org,Sudan
Archaeological Sites of the Island of Meroe,unesco-world-heritage.silk.co,province of Meroe
Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,whc.unesco.org,Sudan
Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,www.informea.org,Sudan
Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,indulgy.com,Sudan
Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,www.xiquinho.net,Sudan
Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,www.worldatlas.com,Sudan
Sanganeb Marine National Park and Dungonab Bay – Mukkawar Island Marine National Park,sudanmarineparks.info,Sudan
Historic Inner City of Paramaribo,whc.unesco.org,District of Paramaribo
Historic Inner City of Paramaribo,cityofparamaribo.com,District of Paramaribo
Historic Inner City of Paramaribo,en.wikipedia.org,Latin America and the Caribbean
Historic Inner City of Paramaribo,www.wikidata.org,District of Paramaribo
Historic Inner City of Paramaribo,www.4gress.com,District of Paramaribo
Historic Inner City of Paramaribo,www.worldheritagesite.org,Europe and North America
Historic Inner City of Paramaribo,www.gounesco.com,United States of America
Historic Inner City of Paramaribo,www.culturalheritageconnections.org,District of Paramaribo
Historic Inner City of Paramaribo,getavideos.com,District of Paramaribo
Central Suriname Nature Reserve,en.wikipedia.org,Suriname
Central Suriname Nature Reserve,whc.unesco.org,City of Galle
Central Suriname Nature Reserve,www.tripadvisor.com,Suriname
Central Suriname Nature Reserve,www.teamnetwork.org,Suriname
Central Suriname Nature Reserve,suriname.conservation.org,Suriname
Central Suriname Nature Reserve,www.expedia.co.nz,Suriname
Birka and Hovgården,www.tripadvisor.com,Sweden
Birka and Hovgården,www.researchgate.net,South central part of the island
Birka and Hovgården,www.spottinghistory.com,Sweden
Engelsberg Ironworks,www.ishoptoday.com,Sweden
Engelsberg Ironworks,www.worldquarry.com,Asia and the Pacific
Engelsberg Ironworks,www.travelblog.org,Dalarna Province
Engelsberg Ironworks,www.amazon.com,Sweden
Engelsberg Ironworks,www.norberg.se,Sweden
Rock Carvings in Tanum,www.timetravelturtle.com,Sweden
Rock Carvings in Tanum,www.tripadvisor.com,Sweden
Rock Carvings in Tanum,en.wikipedia.org,Sweden
Rock Carvings in Tanum,www.facebook.com,Sweden
Skogskyrkogården,en.m.wikipedia.org,Stockholm County
Skogskyrkogården,www.everipedia.com,Stockholm County
Skogskyrkogården,www.21pw.com,Stockholm County
Skogskyrkogården,www.revolvy.com,Stockholm County
Skogskyrkogården,akashicnamelist.com,Stockholm County
Skogskyrkogården,www.kynerd.net,Stockholm County
Skogskyrkogården,infogalactic.com,Stockholm County
Skogskyrkogården,familypedia.wikia.com,Stockholm County
Royal Domain of Drottningholm,whc.unesco.org,Europe and North America
Royal Domain of Drottningholm,en.wikipedia.org,Province of Stockholm
Royal Domain of Drottningholm,landscapenotes.com,Sweden
Royal Domain of Drottningholm,www.worldheritagesite.org,Europe and North America
Royal Domain of Drottningholm,www.youtube.com,Province of Stockholm
Hanseatic Town of Visby,whc.unesco.org,South central part of the island
Hanseatic Town of Visby,en.wikipedia.org,Europe and North America
Hanseatic Town of Visby,www.gotland.se,Northern Province
Hanseatic Town of Visby,worldheritagesweden.se,Sweden
Hanseatic Town of Visby,www.visbysweden.com,Island region of Gotland
Hanseatic Town of Visby,www.gounesco.com,South central part of the island
Hanseatic Town of Visby,www.ovpm.org,Europe and North America
Hanseatic Town of Visby,www.icomos.se,Europe and North America
"Church Town of Gammelstad, Luleå ",visitsweden.com,Sweden
"Church Town of Gammelstad, Luleå ",en.wikipedia.org,Sweden
"Church Town of Gammelstad, Luleå ",whc.unesco.org,City of Galle
"Church Town of Gammelstad, Luleå ",www.tripadvisor.com,Sweden
"Church Town of Gammelstad, Luleå ",www.youtube.com,Sweden
"Church Town of Gammelstad, Luleå ",www.travelblog.org,Sweden
Naval Port of Karlskrona,whc.unesco.org,Europe and North America
Naval Port of Karlskrona,en.wikipedia.org,Europe and North America
Naval Port of Karlskrona,www.gounesco.com,Europe and North America
Naval Port of Karlskrona,worldheritagesweden.se,Sweden
Naval Port of Karlskrona,www.booking.com,Sweden
Naval Port of Karlskrona,www.whmnet.org,Europe and North America
Naval Port of Karlskrona,heindorffhus.motivsamler.dk,Europe and North America
Mining Area of the Great Copper Mountain in Falun,en.wikipedia.org,Sweden
Mining Area of the Great Copper Mountain in Falun,www.worldheritagesite.org,Town of Falun
Mining Area of the Great Copper Mountain in Falun,www.youtube.com,Sweden
Mining Area of the Great Copper Mountain in Falun,heindorffhus.motivsamler.dk,Town of Falun
Mining Area of the Great Copper Mountain in Falun,www.wikidata.org,Town of Falun
Mining Area of the Great Copper Mountain in Falun,commons.wikimedia.org,Town of Falun
Mining Area of the Great Copper Mountain in Falun,www.sophiesworld.net,Sweden
"Grimeton Radio Station, Varberg",en.wikipedia.org,Sweden
"Grimeton Radio Station, Varberg",www.youtube.com,Sweden
"Grimeton Radio Station, Varberg",www.nordichf.org,Sweden
"Grimeton Radio Station, Varberg",whc.unesco.org,City of Galle
"Grimeton Radio Station, Varberg",www.halland.se,United States of America
Decorated Farmhouses of Hälsingland,en.wikipedia.org,Europe and North America
Decorated Farmhouses of Hälsingland,www.lansstyrelsen.se,Dalarna Province
Decorated Farmhouses of Hälsingland,infogalactic.com,Sweden
Decorated Farmhouses of Hälsingland,worldheritagesweden.se,Sweden
Old City of Berne,en.wikipedia.org,Canton of Berne
Old City of Berne,www.myswitzerland.com,Switzerland
Old City of Berne,www.bern.com,Canton of Berne
Old City of Berne,www.cityofberne.com,Switzerland
Old City of Berne,www.youtube.com,Canton of Berne
Old City of Berne,wikitravel.org,Canton of Berne
Old City of Berne,www.bernetourism.ch,Canton of Berne
